description,X_validation,address,advertiser_id,advertiser_name,age,arba_code,bath_amnt,bed_amnt,bed_ratio,coordinates,corona,count_duplicates,covered_ratio,covered_surface,covered_surface_unit,currency,date_extracted,date_published,disposition,district,features,garage_amnt,is_duplicated_coord,is_finished_property,is_new_property,is_studio_apartment,land_ratio,land_surface,land_surface_unit,latitude,listing_age,listing_id,longitude,luminosity,maintenance_fee,maintenance_fee_currency,neighborhood,nombre_arba,orientation,present_listing_id_in_previous,price,price_control,property_group,property_type,province,reconstructed_date_published,reconstructed_land_surface,reconstructed_land_surface_unit,reconstructed_total_surface,reconstructed_total_surface_unit,response,room_amnt,room_ratio,site,site_abbreviation,title,toilet_amnt,total_ratio,total_surface,total_surface_unit,transaction,uncovered_surface,uncovered_surface_unit,url,year_built,direccion,fot,irregular,medidas,esquina,barrio,frentes,pileta,urb_cerrada,posesion,urb_semicerrada,preventa,indiviso,a_demoler,es_multioferta,es_monetizable,loteo_ph
"Venta de Oficina 2 AMBIENTES en Area Centro, Mar del Plata
      
      
    Oficina en excelente ubicación, pleno centro de Mar del Plata, en Córdoba y Belgrano.

Consta de pequeña recepción y un privado con ventanal a la calle. Muy luminosa!

Todo eléctrico. Edificio con seguridad privada.

Se vende sola o en conjunto con otras 2 contiguas, consulte!

Posibilidad de alquiler cochera a la vuelta      
      
    
XINTEL(CRP-CRP-2042)",,CORDOBA al 1800. Entre Belgrano y Santa fe,151100789,Propiedades Rosi Rodrigues,50,45,1,2,,"-38.0009167,-57.5479052",,2,1150.0,20.0,m²,USD,2024-02-02,2023-12-11,,Mar del Plata,"{'Área de comedor': False, 'Comedor': False, 'Cocina': False, 'Lobby': False, 'Sala de reuniones': False, 'Terraza': False, 'Grupo electrógeno': False, 'Luz eléctrica': True, 'Sistema contra incendio': False, 'Gas natural': False, 'Agua corriente': True, 'Línea telefónica': False, 'Aire acondicionado': False, 'Recepción': False, 'Estacionamiento para visitantes': False, 'Gimnasio': False, 'Calefacción': True, 'Acceso a internet': True, 'Ascensor': True, 'Áreas verdes': False, 'Seguridad': False, 'Valet parking': False, 'Url canónica': 'No Disponible', 'Sitio de origen': 'No Disponible', 'Baños por piso': '1', 'Horario de contacto': 'No Disponible', 'Superficie cubierta': '20 m²', 'Disposición': 'Contrafrente', 'Baños': '1', 'Expensas': '5000 ARS', 'Número de oficinas': '0', 'Oficinas por piso': '0', 'Cocheras': '0', 'Antigüedad': '50 años', 'Superficie total': '20 m²', 'Número de piso de la unidad': '0', 'Depósitos': '0', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Oficina', 'Condición del ítem': 'Usado', 'Identificador de teléfono': 'No Disponible', 'Código de la propiedad': 'No Disponible', 'Ambientes': '2', 'Con tour virtual': False}",0,True,True,False,False,,,,-38.0009167,Publicado hace 52 días,MLA1398621711,-57.5479052,,5000.0,ARS,,General Pueyrredón,,True,23000.0,True,Comercio y oficina,Oficina consultorio,Bs.As. Costa Atlántica,2023-12-11,,,,,,2,,mercadolibre,ML,Oficina En Venta En Area Centro,0,1150.0,20.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1398621711,1974.0,,,,,,,,,,,,,,,,,
"Century 21 Recanatti ofrece para la venta una cochera cubierta en la zona exclusiva de Loma Stella Maris, en la hermosa ciudad de Mar del Plata. Esta cochera ofrece una excelente oportunidad para aquellos que buscan una solución de estacionamiento segura y conveniente en una ubicación privilegiada.
La cochera está ubicada en un edificio de categoría y cuenta con todas las comodidades necesarias para proteger tu vehículo. Al ser cubierta, tu automóvil estará resguardado de las inclemencias del tiempo, como la lluvia, el sol y el granizo. Esto te brinda la tranquilidad de saber que tu vehículo estará protegido en todo momento.
Además de su ubicación estratégica en la zona de Loma Stella Maris, la cochera está en un edificio seguro y de fácil acceso ubicada sobre la importante Avenida Colón. Cuenta con un sistema de vigilancia las 24 horas y acceso restringido, lo que garantiza la máxima seguridad para tu vehículo.
La ubicación de esta cochera es ideal, ya que se encuentra cerca de importantes puntos de interés de la ciudad. Está a pocos minutos de las principales avenidas, lo que te permite acceder rápidamente a cualquier parte de Mar del Plata. Asimismo, se encuentra en las proximidades de áreas comerciales (como la calle Güemes), restaurantes (como la calle Olavarría), centros educativos y servicios públicos, lo que añade comodidad a su vida diaria.
En resumen, esta cochera ofrece una excelente oportunidad para aquellos que buscan un espacio seguro y conveniente para estacionar su vehículo. Su ubicación privilegiada, combinada con las comodidades y la seguridad que ofrece, la convierte en una opción ideal para aquellos que valoran la protección y la accesibilidad en su día a día. 

¡No pierdas esta oportunidad de adquirir esta cochera y asegurar la tranquilidad para tu vehículo en una de las zonas más codiciadas de Mar del Plata!",,Avenida Colón,303716788,Century 21 Recanatti,40,45,0,0,,"-38.0101803,-57.5360758",,2,1533.33333333333,15.0,m²,USD,2024-02-02,2023-06-01,,Mar del Plata,"{'Seguridad': False, 'Superficie cubierta': '15 m²', 'Expensas': '0 ARS', 'Antigüedad': '40 años', 'Superficie total': '15 m²', 'Operación': 'Venta', 'Inmueble': 'Cochera', 'Condición del ítem': 'Usado', 'Código de la propiedad': '65660', 'Con tour virtual': False}",0,True,True,False,,,,,-38.0101803,Publicado hace 245 días,MLA1427568622,-57.5360758,,0.0,,Loma Stella Maris,General Pueyrredón,,True,23000.0,True,Otro inmueble,Cochera,Bs.As. Costa Atlántica,2023-06-01,,,,,,0,,mercadolibre,ML,Cochera Cubierta Sobre Av. Colon Zona De Stella Maris Id 65660,0,1533.33333333333,15.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1427568622,1984.0,,,,,,,,,,,,,,,,,
"Sobre calle Mosconi Lote de 10.40 x 22.30 con todos los servicios, buen entorno, mas gastos honorarios y escritura total",,"Mosconi 2745, Mar del Plata, Provincia de Buenos Aires, Argentina",420023761,,0,45,0,0,,"-38.0626222,-57.5608334",,1,,,,USD,2024-02-02,2023-12-18,,Mar del Plata,"{'Agua corriente': True, 'Acceso': 'Otro', 'Metros de fondo': '22.3 m', 'Metros de frente': '10.4 m', 'Superficie total': '232 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Usado', 'Con tour virtual': False}",0,False,,False,,,,,-38.0626222,Publicado hace 45 días,MLA1602822068,-57.5608334,,,,Punta Mogotes,General Pueyrredón,,True,23000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2023-12-18,,,,,,0,,mercadolibre,ML,Terreno En Venta En Colinas De Peralta Ramos,0,99.1379310344828,232.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1602822068,,,,,10.40 x 22.30,,,,,,,,,,,,,
"_ Terreno de 220mts2 en venta ubicado en calle 16 entre 455 y 457 (San Patricio, Mar del Plata, Buenos Aires). Con disposición frente y orientación este.

      

    _ Regular entre medianeras, cuenta con medidas de 11mts de frente por 20mts de fondo.


_ Acceso por calle de tierra mejorada con servicio de electricidad en la zona.






Estudio Yacoub Tasaciones profesionales para conocer el valor real de tu inmueble.

La información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. 
Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste.",,16 e/ 455 y 457,207637914,Estudio Yacoub  Ventas,0,45,0,0,,"-38.1036467,-57.5912778",,1,,,,USD,2024-02-02,2024-01-03,,Mar del Plata,"{'Cloaca': False, 'Luz eléctrica': True, 'Gas natural': True, 'Agua corriente': False, 'Seguridad': False, 'Acceso': 'Otro', 'Expensas': '0 ARS', 'Superficie total': '220 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Antigüedad': '0 años', 'Con tour virtual': False}",0,False,,True,,,,,-38.1036467,Publicado hace 29 días,MLA1618211752,-57.5912778,,0.0,,,General Pueyrredón,,False,23000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2024-01-03,,,,,,0,,mercadolibre,ML,Terreno En Venta - 220mts2 - Mar Del Plata,0,104.545454545455,220.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1618211752,,calle 16 entre 455 y 457,,,11 x 20,,,,,,,,,,,,,
Descripción[RETASADO] Barrio en pleno crecimiento.Vecinos permanentes.A mts de la ruta 2Consulte,,"Sembrador, 180",188180678,,0,45,0,0,,"-37.9036811,-57.5982221",,1,,,,USD,2024-02-02,2023-05-22,,Mar del Plata,"{'Url canónica': 'patriciamoreno.ar/inmueble/3745', 'Sitio de origen': 'patriciamoreno.ar', 'Acceso': 'Otro', 'Metros de fondo': '33 m', 'Metros de frente': '10 m', 'Superficie total': '333 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Con tour virtual': False}",0,False,,False,,,,,-37.9036811,Publicado hace 255 días,MLA1421678978,-57.5982221,,,,Otros Barrios,General Pueyrredón,,False,23500.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2023-05-22,,,,,,0,,mercadolibre,ML,Vende Terreno Mar Del Plata,0,70.5705705705706,333.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1421678978,,,,,,,,,,,,,,,,,,
REVISAR,,GENERAL PRADO DE LA PLAZA,32351764,Dubravka Bienes Raíces,0,45,0,0,,"-37.9920578,-57.5459676",,2,,,,USD,2024-02-02,2023-12-07,,Mar del Plata,"{'Cocheras': '0', 'Acceso': 'Asfalto', 'Expensas': '1 ARS', 'Superficie total': '425 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Usado', 'Con tour virtual': False}",0,True,,False,,,,,-37.9920578,Publicado hace 57 días,MLA1592001892,-57.5459676,,1.0,ARS,,General Pueyrredón,,True,23000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2023-12-07,,,,,,0,,mercadolibre,ML,Lote En Venta En Alto Camet,0,54.1176470588235,425.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1592001892,,,,,,,,,,,,,,,,,,
"Venta de Oficina 2 ambientes en Centro, Mar del Plata

En edificio de oficinas con vigilancia de 8 a 20hs

Oficina al contrafrente en piso medio, muy luminoso vista
panorámica

Excelente estado con piso flotante

Baño en la planta de uso común pero inmediato a la oficina

Edificio únicamente de oficinas

Escribania designada

-------------------------

Referencia 623",,Rivadavia 3174,136256005,Nizzi Propiedades,25,45,2,1,,"-37.9973499,-57.5532495",,2,1210.52631578947,19.0,m²,USD,2024-02-02,2023-11-10,,Mar del Plata,"{'Dormitorios': '1', 'Amoblado': False, 'Condición del ítem': 'Usado', 'Ambientes': '2', 'Seguridad': True, 'Superficie cubierta': '19 m²', 'Baños': '0', 'Expensas': '14000 ARS', 'Cocheras': '0', 'Antigüedad': '25 años', 'Superficie total': '19 m²', 'Depósitos': '0', 'Operación': 'Venta', 'Inmueble': 'Local', 'Código de la propiedad': '623', 'Con tour virtual': False}",0,True,True,False,False,,,,-37.9973499,Publicado hace 83 días,MLA1395267625,-57.5532495,,14000.0,ARS,Centro,General Pueyrredón,,True,23000.0,True,Comercio y oficina,Local,Bs.As. Costa Atlántica,2023-11-10,,,,,,2,,mercadolibre,ML,Oficina Centro Luminosa - Ref: 623,0,1210.52631578947,19.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1395267625,1999.0,,,,,,,,,,,,,,,,True,
"Lote sobre vereda de sol , sobre asfalto y con todos los servicios en la puerta . Zona residencial ,muy transitado . 
El mismo se encuentra totalmente con paredones laterales y al frente .-
Calle directa de acceso a balnearios, linea de colectivos en la puerta . Cercano a colegios y club de barrio.


Aviso publicado a través de Pixel Inmobiliario (Servicios de páginas web para inmobiliarias ).",,Tripulantes del Fournier 3922,277023706,Fernando Filippini,0,45,0,0,,"-38.0470788,-57.5619246",,2,,,,USD,2024-02-02,2023-07-28,,Mar del Plata,"{'Luz eléctrica': False, 'Gas natural': False, 'Agua corriente': False, 'Seguridad': False, 'Acceso': '245047', 'Superficie total': '233 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Antigüedad': '0 años', 'Código de la propiedad': '95624', 'Con tour virtual': False}",0,True,,True,,,,,-38.0470788,Publicado hace 188 días,MLA1380428437,-57.5619246,,,,,General Pueyrredón,,True,23000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2023-07-28,,,,,,0,,mercadolibre,ML,Venta De Lote - Termas Huinco,0,98.7124463519313,233.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1380428437,,,,,,,,,,,,,,,,,True,
,,Belisario Roldan,25465817,Negocios Inmobiliarios Lidia Bibbo,41,45,2,5,4519.8,"-37.9865251,-57.6071378",,1,136.138554216867,166.0,m²,USD,2024-02-02,2024-01-25,,Mar del Plata,"{'Dormitorios': '5', 'Superficie cubierta': '166 m²', 'Baños': '2', 'Expensas': '0 ARS', 'Cocheras': '1', 'Antigüedad': '41 años', 'Superficie total': '330 m²', 'Depósitos': '0', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Casa', 'Amoblado': False, 'Condición del ítem': 'Usado', 'Superficie de terreno': '330 m²', 'Código de la propiedad': '7155392', 'Con tour virtual': False}",1,False,True,False,,68.4818181818182,,,-37.9865251,Publicado hace 7 días,MLA1644554190,-57.6071378,,0.0,,,General Pueyrredón,,False,22599.0,True,Casa,Casa,Bs.As. Costa Atlántica,2024-01-25,330.0,m²,,,,0,,mercadolibre,ML,Casa 4 Amb + Depto,0,68.4818181818182,330.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1644554190,1983.0,,,,,,,,,,,,,,,,,
"LOTE DE 600 MTS2
ACANTILADOS, BARRIO D EINCREIBLE CRECIMEITNO
A POOCAS CUADRAS DEL MAR
CONSULTE FORMA D E COMPRA, 
VALOR PUBLICADO LIBRE DE GASTOS DE ESCRITURA


Aviso publicado a través de Pixel Inmobiliario (Servicios de páginas web para inmobiliarias ). #1418",,"CALLE 497,ENTRE 18 Y 20",20678239,Roxana Morrone,0,45,0,0,,"-38.1130524,-57.6068024",,2,,,,USD,2024-02-02,2023-03-14,,Mar del Plata,"{'Luz eléctrica': False, 'Gas natural': False, 'Agua corriente': False, 'Seguridad': False, 'Acceso': '245047', 'Superficie total': '600 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Con tour virtual': False}",0,True,,True,,,,,-38.1130524,Publicado hace 324 días,MLA1362460013,-57.6068024,,,,,General Pueyrredón,,True,23000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2023-03-14,,,,,,0,,mercadolibre,ML,"Lote En Zona Acantilados,  Cercano Al Mar, 600 Mts2, Consulta !!!!",0,38.3333333333333,600.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1362460013,,,,,,,BARRIO D EINCREIBLE CRECIMEITNO A POOCAS CUADRAS DEL MAR,,,,,,,,,,,
"Excelente lote en venta, a metros del Mar



Zona Santa Elena a 10 km de Santa Clara del Mar



Escriturado



Amojonado



Cedula Catastral al día



Terreno de 330 m2 (10 x 33 M2)



Medidor de luz colocado



Bajada a Playa Franca






Excelente ubicación: RP 11 KM 500








Todas las medidas enunciadas son meramente orientativas, las medidas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos y no contractuales. Los precios enunciados son meramente orientativos y no contractuales.",,Ruta Provincial 11 Km 500,814624349,Scarinci Propiedades,0,45,0,0,,"-38.0059813,-57.5451535",,1,,,,USD,2024-02-02,2024-01-04,,Mar del Plata,"{'Cloaca': False, 'Luz eléctrica': False, 'Gas natural': False, 'Agua corriente': False, 'Seguridad': False, 'Acceso': 'Otro', 'Expensas': '0 ARS', 'Superficie total': '0 ha', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Antigüedad': '0 años', 'Con tour virtual': False}",0,False,,True,,,,,-38.0059813,Publicado hace 28 días,MLA1401246163,-57.5451535,,0.0,,,General Pueyrredón,,False,22500.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2024-01-04,,,,,,0,,mercadolibre,ML,Lote En Venta A Metros De Mar. Zona Santa Elena,0,,0.0,ha,Venta,,,https://api.mercadolibre.com/items/MLA1401246163,,,,,10 x 33,,,,,,,,,,,,,
"Dueño Vende cochera en el Ripalda XX (20) Zona Guemes Sarmiento y Peña
Solo a propietario del edificio
Opcional 2 bauleras (Consulte)
Analizaría permuta de menor o mayor valor",,"Sarmiento 3367, Mar del Plata, Provincia de Buenos Aires, Argentina",75195131,,0,45,0,0,,"-38.0138449,-57.5445921",,2,1571.42857142857,14.0,m²,USD,2024-02-02,2024-01-13,,Mar del Plata,"{'Seguridad': True, 'Tipo de cobertura': 'Cubierta', 'Superficie cubierta': '14 m²', 'Acceso de cochera': 'Ascensor', 'Tipo de cochera': 'Fija', 'Expensas': '4500 ARS', 'Superficie total': '14 m²', 'Operación': 'Venta', 'Inmueble': 'Cochera', 'Condición del ítem': 'Usado', 'Con tour virtual': False}",0,True,,False,,,,,-38.0138449,Publicado hace 19 días,MLA1629357448,-57.5445921,,4500.0,ARS,Güemes,General Pueyrredón,,False,22000.0,True,Otro inmueble,Cochera,Bs.As. Costa Atlántica,2024-01-13,,,,,,0,,mercadolibre,ML,Cochera Ripalda Xx 20 Zona Guemes Opcional Bauleras,0,1571.42857142857,14.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1629357448,,,,,,,,,,,,,,,,,,
"Local en VENTA O PERMUTA POR AUTO.
Ubicado sobre dos importantes avenidas, en la esquina de Luro e Independencia.
Ubicado en el subsuelo de la Galeria Central. Consta de 21 m2, con 1 baño.
La mitad del local se encuentra dividida por una mampara. En la parte del fondo posee una bacha con agua corriente ( uno de los pocos locales que posee agua individual).

De conformidad a las leyes provinciales vigentes que regulan el corretaje inmobiliario y a la Ley Nacional 25.028, la Ley 22.802 de Lealtad Comercial, la Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y de la Constitución provincial y nacional, los agentes/asesores inmobiliarios independientes no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias y la documentación labrada objeto de la intermediación y los contratos que se realicen, son siempre realizados por parte del martillero y corredor público colegiado según su jurisdicción.

Sebastián Mocoroa - Colegio de Martilleros: Col. nro. 6373.",,Av. Luro e Independencia,1231616967,ANGELINA OLGUIN,0,45,1,0,,"-37.998045,-57.554026",,1,,0.0,m²,USD,2024-02-02,2024-01-02,,Mar del Plata,"{'Cocina': False, 'Luz eléctrica': True, 'Probador': False, 'Gas natural': False, 'Agua corriente': True, 'Línea telefónica': False, 'Aire acondicionado': False, 'Calefacción': False, 'Acceso a internet': False, 'Seguridad': False, 'Superficie cubierta': '0 m²', 'Cantidad de pisos': '0', 'Baños': '1', 'Expensas': '0 ARS', 'Cocheras': '0', 'Antigüedad': '0 años', 'Superficie total': '21 m²', 'Operación': 'Venta', 'Inmueble': 'Local', 'Condición del ítem': 'Nuevo', 'Con tour virtual': False}",0,False,,True,,,,,-37.998045,Publicado hace 30 días,MLA1616982938,-57.554026,,0.0,,Centro,General Pueyrredón,,False,22000.0,True,Comercio y oficina,Local,Bs.As. Costa Atlántica,2024-01-02,,,,,,0,,mercadolibre,ML,Local - Centro,0,1047.61904761905,21.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1616982938,,,,,,True,,,,,,,,,,,True,
"Hermoso lote en la zona sur de la ciudad, sobre Av. Jorge Newbery, con gran potencial para emprendimiento. Posee 20mts de frente sobre la Avenida, en la que se encuentran emplazados los Barrios cerrados mas importante de la ciudad (Rumenco, Rumenco Joven, Arenas del Sur, Las Prunas, Haras, etc), y la cual es una de las principales arterias de Mar del Plata. 
OPORTUNIDAD!!",,"Jorge Newbery 750, Mar del , Buenos Aires, Argentina",277023706,Filippini Propiedades,0,45,0,0,,"-38.0894026,-57.595736",,1,,,,USD,2024-02-02,2023-09-20,,Mar del Plata,"{'Luz eléctrica': False, 'Gas natural': False, 'Agua corriente': False, 'Seguridad': False, 'Acceso': '245047', 'Superficie total': '242 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Antigüedad': '0 años', 'Código de la propiedad': '101194', 'Con tour virtual': False}",0,False,,True,,,,,-38.0894026,Publicado hace 134 días,MLA1512899456,-57.595736,,,,,General Pueyrredón,,True,22000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2023-09-20,,,,,,0,,mercadolibre,ML,Lote Sobre Avenida,0,90.9090909090909,242.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1512899456,,,,,,,,,,True,,,,,,,,
"ALMACÉN POLIRRUBRO EN UNA MUY BUENA ZONA COMERCIAL, SE UBICA SOBRE LA COLECTORA DE LA RUTA EN LA ZONA DE BATAN. 
EXCELENTE FACTURACIÓN DIARIA COMPROBABLE.
ESCUCHA OFERTAS Y TOMA VEHÍCULO EN PARTE DE PAGO.

Las superficies y medidas son aproximadas y al sólo efecto orientativo, las mismas estarán detalladas en el plano y título de propiedad que será suministrado por el propietario. Los valores pueden ser modificados sin previo aviso. Las fotos publicadas son ilustrativas y no contractuales.



Aviso publicado a través de Pixel Inmobiliario (Servicios de páginas web para inmobiliarias ).",,Av Presidente Peron 10254 Batan,819992855,Nancy Oviedo,0,45,1,0,,"-38.0075035,-57.7113797",,1,198.198198198198,111.0,m²,USD,2024-02-02,2023-07-05,,Mar del Plata,"{'Condición del ítem': 'Nuevo', 'Grupo electrógeno': False, 'Luz eléctrica': False, 'Gas natural': False, 'Agua corriente': False, 'Aire acondicionado': False, 'Calefacción': False, 'Acceso a internet': False, 'Seguridad': False, 'Superficie cubierta': '111 m²', 'Cantidad de pisos': '0', 'Baños': '1', 'Cocheras': '0', 'Antigüedad': '0 años', 'Superficie total': '111 m²', 'Depósitos': '0', 'Operación': 'Venta', 'Inmueble': 'Fondo de comercio', 'Código de la propiedad': '94361', 'Con tour virtual': False}",0,False,,True,,,,,-38.0075035,Publicado hace 211 días,MLA1443769252,-57.7113797,,,,,General Pueyrredón,,True,22000.0,True,Comercio y oficina,Fondo de comercio,Bs.As. Costa Atlántica,2023-07-05,,,,,,0,,mercadolibre,ML,Fondo De Comercio Sobre Colectora En Zona Comercial De Batan,0,198.198198198198,111.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1443769252,,,,,,,,,,,,,,,,,,
